platform,app_name,rating,review,sentiment,weight
Play Store,"Halodoc: Dokter, Obat & Lab",5,cepet tanpa ribet,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"terimakasih halodok, malam malam kalo butuh dokter dan obat sangat terbantu pake apk ini, apalagi bagi kami yg tidak punya kendaraan(mobil), pernah juga pas lagi di rumah sodara sakit berobat pake halodoc gak sampe 1 jam obat dah dstang tanpa ribet antri.",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,keren ngobrol sama sikolog di sini,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,bagus pelayanannya. dokternya cepat tanggap. nggak perlu capek ngantri.,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,wow aplikasi yang sangat hebat membantu kita untuk hidup lebih sehat,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,suka sih konsul di halodoc. dokternya juga ramah ramah. sehat selalu semuanya,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Dokter nya sangat komunikatif,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,dokternya ramah banget...semoga cocok ya,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Aplikasi yang sangat membantu seputar konsultasi kesehatan mulai dokter umum sampai dokter spesialis lengkap,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,respon cepat dan tepat,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Easy to Use, Useful dan Thank You...",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat membantu untuk konsultasi dokter setiap saat,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Aplikasi yang sangat membantu, Terimakasih halodoc",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",4,"obat yang diinginkan tersedia, jadi gak perlu repot2 ke apotek",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,fleksibel dan memudahkan untuk berkonsultasi dengan dokter dari mana saja dan kapanpun,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,cukup bagus lumayan membantu.,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,aplikasi musah digunakan banyak promo dan dokternya ramah2,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Dokternya menjelaskan dengan baik,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,pelayanan prima,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat membantu untuk bisa berkomunikasi langsung dengan dokter yg Kita butuhkan.. tarifnya pun tidak terlalu mahal,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,baik keren sangat membantu aplikasinya,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,membantu sekali untuk para pekerja,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Untuk sejauh ini, saya pribadi tidak memiliki kendala, dokter-dokter yang terdaftar juga ramah, dengan adanya e-health seperti ini mempermudah untuk mendapatkan pertolongan.",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"sukaa bangettt, respon jugaa cepett, jelass buatt yang gabisa cek langsung diklinik bisa sementara konsul disini bagus bgt kokk, responnya jugaa baikk, Semoga buat para acnefighter lekas sembuh Aamiin Yarobal Alamiin",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,serius tanya doang bayar? mending gua tanya AI gratis,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"dokterx enak diajak konsul,semoga sy cocok",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sangat berguna,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",4,ada beberapa dokter yg sibuk untuk melakukan sesi konsultasi,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Dokter ramah, sangat membantu, fast respon. Terima kasih halodoc.",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"sangatt puasss, dokternya baim2",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,layanan sangat baik respon cepat,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat membantuuu dokternya ramah sekalii dr iraaa armayanti lope,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,terus berkarya demi umat manusia sehat.,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Detil dan cepat,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Alhamdulillah obatnya tiba dengan cepat. di daerah rumah saya susah sekali mencari obatnya di hallodoc semua bisa ditangani. terimakasih hallodocï¸ sangat membantu dan memudahkan. karna obat untuk suami saya harus setiap jam dipake .pas abis saya bingung karna saya pke BPJS drs ga setiap berobat dksh obatnya.jadi harus beli diluar . saya cari di setiap apotik smpe K-24 jg ga ada. tp di hallodoc semua teratasiï¸ï¸ï¸,POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Cepat, tepat dan solusi yang memuaskan.",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,dokter ramah dan penjelasanya sangat jelas. sangat membantu sekali untuk penanganan awal,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sangat membantu konsultasi kesehatan dan membeli obat langsung tanpa harus keluar rumah,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,cukup membantu saat urgent,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,aplikasi sangat membantu,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sangat membantu sekali dan terima kasih kepada dokter yg lg bertugas. tetap semangat. Trims,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat membantu di saat butuh obat dengan cepat terimakasih.,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Kereenn,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat informatif dan membantu,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,dokternya baikðŸ»,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat sangat membantu,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,respon dokter nya cepat dan terpercaya,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,mantep,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Alhamdulillah sangat terbantu baik dengan dokter maupun pelayanan pengiriman obatnya,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,prosesnya cepat dan tepat,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,okeee bangett,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"best banget di apk, dan dr yg fast respon",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"baik dokternya , penanganan nya jelas",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,jadi mudah untuk.konsultasi dalam keadaan darurat,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,halodoc is the best,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Bagus sekali konsultasi disini jelas dan langsung dpt resep praktis sekali dan biaya sangat terjangkau,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Fast response..happy,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,cara mudah ke dokter tanpa ribet alhamdulilah sekeluarga kalau sakit cukup buka app halodoc konsul dr rmh n sehat,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,saya lebih leluasa utk konsultasi krn dr anak nya juga informatif. terimakasii halodoc sudah menyediakan aplikasi utk konsultasi dg dokter secara daring,POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,pengalaman pertama,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",4,"coba dulu ,, wat daftarin KTP nya ssh amat ia,, coba lagi klu ok baru 5",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat membantu ketika lagi sakit dirumah dan tdk bisa ke praktek dokter,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,mempermudah bangeeet,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat membantu untuk konsultasi dari rumah dan harga konsultasinya sangat terjangkau. banyak pilihan untuk dokternya,POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sat set wat wet,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Responnya cepat tanggap,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,tepat waktu sesuai dengan pesanan,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat membantu menemukan konsultasi dengan dokter-dokter yang berpengalaman,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,terbaik.. beli obat cepat sampai,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"bagus, disaat cari obat di apotek dekat rumah tidak nemu, di halodoc bisa order dengan pengiriman setengah jam. dokter konsultasi juga sangat membantu. terima kasih..",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"mantul,Dokter luar biasa konsultasi dan resepnya Manjur",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Sangat membantu, tidak perlu repot2 datang ke klinik. karena halodoc memiliki dokter ahli dengan bidangnya. dan bisa bebas konsultasi dari mana saja. terimakasih para dokter dan halodoc.",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"pelayanannya baik, Dokternya respon enak",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"sangat mantap, puas, puas and very very puaaaaassss",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",4,iya ini aplikasi yg sangat membantu sekali,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat tepat..,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat membantu mslh kesehatan,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"betulÂ² 24 jam, aku pesen obat jam 3 pagi. Aku berharap jam 6-8 baru difollow up, ternyata hanya tempo Â½jam obat su datang. dokternya pun solutif banget",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,respon cepat detail akurat bisa konsultasi dirumah,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangatt baikkk bagus membantu bangt,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,dokternya ramah dan respon cepat,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",4,"agak kecewa dengan fitur pesanan barang di halodoc, tidak ada fitur pembatalan pesanan apabila barang sudah terlanjur dipesan tidak sesuai, padahal pesanan baru terkonfirmasi aja chat gk bisa",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Sangat membantu, terutama saat weekend di mana dokter spesialis libur offline.",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Alhamdulillah membantu sekali di sini tidak perlu nunggu antrian ke puskesmas dan dokter. resep bisa dipakai berulang kali.,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Pengiriman Cepat sangat membantu ketika sakit memerlukan obat seger,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"kenapa gak dari kemarin ya pas sakit awal, kenapa udah beli obat periksa ternyata ada aplikasi ini sangat membantu. terimakasih",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,cool,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",4,"Jujur bagus pelayanannya, TPI saya mau tanya-tanya lebih lagi dokternya seperti engga menjawab . tetapi ya sudah.",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,dojternya ramah dan obat yg dikasih itu manjur banget,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat membantu dan memudahkan,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,dokternya tanggap,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"pelayanan nya bagus, terutama layanan chat dokter . pertahankan",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"sangat membantu untuk anak kost yang hidup diperantauan. jadi kalau mau komsultasi mudah dan cepat. dokternya juga gercep kalau bales chat, suka sekali dengan halodoc",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Memuakan sekali,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,pelayanan sangat memuaskan,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,bagus ramah sekali dokternya,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"puas banget karena sangat membantu buat yang mau konsultasi dokter tapi ga bisa dateng ke klinik, apalagi klo keluhan yg ga memerlukan pemeriksaan fisik, dokternya pun kita bisa pilih berdasarkan jam terbang dan penilaian dari pasien yg udah konsul. Dokternya baik & ramah jawabannyapun memuaskan dan memberikan solusi, bisa minta resep juga, recommended ",POSITIVE,COMPLEX
Play Store,"Halodoc: Dokter, Obat & Lab",5,konsultasi sangat mudah,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,cepat pelayanannya walau keluhan yg sudah kita sampaikan masih ditnya ulang oleh dokter,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat cepat responnya,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,pelayanan dengan Dokternya memuaskan dengan penjelasan yg sangat detail & akurat. terima kasih Halodoc.,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,informatif efisien,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Memudahkan sekali dan terbantukan dengan dokter2nya ...terimakasih hallodoc,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat puas sekali,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,halodoc mantap,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Dokternya ramah dan cepat respon.,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat membantu dg cara virtual,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Responship dokter nya,baik dan ditail dalam bertanya..",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"dokternya sangat detail menjelaskannya,ðŸ»",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,alhamdulillah.. makasih halodoc,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat menolong,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,memudahkan dalam kondisi sakit dan tidak bisa kemana-mana apalagi kalau jadwal dokter terdekat masih lama,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Bagus pelayanannya, dan aplikasinya juga mudah digunakan.",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,pelayanan bagus dan ramah,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat mambantu dan melayani dengan sangat baik,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,topq,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Konsul dokter THT Alhamdulillah dr. Nya ramah banget Maaf ya dok saya slow respon karna sambil jualan,,berkah dan sehat selalu buat Dr. Yunaldi altila",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"mnurut saya gak guna, cuman nanya jawab aja, ujungnya di suruh di periksa ke dokter, ya mening langsung ke dokter, kita di hlodoc cuman buat bayar aja intinya,, mahal lagi, gak guna lagi,, entah dokter apa bukan,",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",2,"Harusnya pesanan obar harus sesuai dengan pilihan pasien karna pasien yg memesan kecuali konsultasi lalu obat di pilih oleh dokter itu memang bagus,.dan harusnya pemesanan obat melalui apotik terdekat itu gunanya gps di aktivkan, ini malah dari apotik beda pulau lalu apa gunanya gps di aktifkan? Bayangkan saja mendesak kami membeli obat di sini apa harus menunggu 10 hari pengiriman Kenapa tidak melalui apotik terdekat? mohon di update",POSITIVE,COMPLEX
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Aplikasi ini sangat bagus sekali dan sangat membantu, trimakasih halodoc",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat membantu dan memuaskan.,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Sangat membantu, tidak perlu ke hospital .",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"aplikasi aneh, konsultasi dibatalkan kok duitnya ga kembali",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,terimakasih barang sudah sampai dengan cepet dan kondisi barang ok,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"sangat terbantu ,wkt yg flexible disaat darurat",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"sya sudh Nemu dokter spkk yg Ramah, fast respons, detail, udh gitu orangnya cantik. sudah sembuh dari jerawat menahun ,tapi paling ga suka Konsul di halloskin, jutek banget dokternya balesnya lama bgt mentang"" murah",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Beli obat di Halodoc , cepat dan amanah, terjamin, tks Halodoc",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,membantu bngt,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat puas tapi maaf blsnya agak lama....tapi makasih,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat membantu sekali ,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,cukup membantu kepanikan aku,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,selalu puas dan alhamdulillah cocok,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,bagus and murah juga,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,mudah tidak repot harus keluar rumah,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Aplikasi kesehatan yg sangat membantu,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Dokternya ramah, baikkk",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",4,bagusss dokternya ramahhh,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,respon dokter cepat dan bagus informasinya,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"akurat, komunikatif",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sangat membantu.,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat membantu kuliah saya,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Good jobb,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,berguna untuk asuransi yg di pakai,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat membantu sekali adanya aplikasi ini. terima kasih halodoc,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,okeh,NEUTRAL,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,kerenz,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",4,takut udah di bayar gak Dateng obatnya mksih,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"sangat membantu di saat jauh dri klinik, cuaca hujan tapi butuh pengobatan, ada HaloDoc.terima kasih",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,mempermudah dalam berobat,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat puas dgn dokter...SDH sangat membantu untuk kondisi muka ku yg sekarang,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"pelayanan mudah praktis & respon cepat, dokter Della juga ramah",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,dokternnya cepat tanggap,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",4,dokternya cepat merespon dam meresepkan obat dengan cepat,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,dokternya fast respon thx uï¸,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat membantu ... konsultasi juga terfasilitasi dengan baik,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,mudah dan cepat mantap,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,enak bisa langsung konsul dan obat,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,jawabannya sangat memuaskan,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"awesome service, moreover the talk therapy clinic one. surely others too. I have experienced both.",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Baru pertama mengunakan dan konsultasi dengan Halodoc, sanga memuaskan, walaupun pengecekan lewat online dokternya detail untuk menanyakan dan diagnosanya jelas",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"ketika sakit ,saat butuh dokter lngsung ada dan obat bisa lngsung kirim ke rmh.jd lebih mudah.Terima kasih halodocðŸ»",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"dokternya lengkap dan banyak pilihan ,sangat membantu dikala bingung harus kemana ,bahkan penjelasan dari dokter2nya sangat baik ",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Kedua kalinya pakai aplikasi halodoc untuk chat dokter dan bertemu dokter2 yang berkompeten di bidangnya seperti dr Seso dan dr Cindy. Sangat membantu dalam memberikan informasi. Semoga sesi chat dgn dokter di halodoc bisa lebih lama karena masih byk pertanyaan yg ingin ditanyakan,POSITIVE,COMPLEX
Play Store,"Halodoc: Dokter, Obat & Lab",5,plyanannya dokternya good,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,dengan adanya halodoc ter bantu sekali bisa beli obat yg di resepkan dokter. terimakasih halodoc dan para dokter,POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,terimakasih karena selalu bisa diandalkan saat saya mencari obat untuk anak saya,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",4,dokter ramah dan fast respon,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sangat sangat terbantu tidak mesti ke klinik,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Sangat membantu kalo malem2.. makasih tim halodoc dan abang2 gojek , barakallah.",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"pengalaman cht dg dokternya, jujurly agak krg puas krn balesnya agak lama. kalau gak dipancing terus jawabnya gak detail gais huhu agk sedih :( dari sistem pembayarannya sdh lumayan mudah. cuman gak ada pilihan mbanking gaisss jadi harus punya minimal aps dana. poin plusnya bisa konsul dokter tanpa antri, tanpa jauh2 dtg ke klinik/ketemu banyak org sakit ðŸ» tambahan : poin plus lagi, obtnya bisa lgsg antar kurleb 2 jam an krn rumahku d kampung. ongkir +/- 15 rb an kalo di aku. tapi puas ðŸ»",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,pelayanan bagus penjelasan dokter muda dimengerti,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,keten,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,good and recomended,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,membantu banget buat new mom,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,aplikasi ini membantu sekali apalagi saat hari besar/libur praktek dokter juga libur .. dengan halodoc sangat membantu sekali,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,jalan ninja kapan pun dimanapun,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,kesan pertama konsul di aplikasi ini sangat berkesan dokternya memberikan saran yg jelas dan lugas.terima kasih.,POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,pelayanannya gercep,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,best of the best,POSITIVE,UNINFORMATIVE
